image_id,identity,path,bbox,keypoints,original_split,processed_path
0e4e946668cf2afc,175,atrw_reid_train/train/001412.jpg,,"[  0   0   0 271  51   2   0   0   0 244 115   2 275 161   2 185 136   2
 187 185   2 131 118   2 104 157   2 112 175   2   0   0   0   0   0   0
   0   0   0  89  89   2   0   0   0]",train,./data/segmented_dataset/175
0e4f5cc9f4f3f7f1,162,atrw_reid_test/test/003526.jpg,,"[167  63   2 248  52   2 165 152   2   0   0   0 250 354   2 307 251   2
 336 361   2 609 267   2 681 336   2 629 409   2 496 269   2 488 375   2
 400 392   2 627 180   2 396 166   2]",test,./data/segmented_dataset/162
0e55666a4ad822e0,150,atrw_reid_test/test/001347.jpg,,"[  0   0   0 101 203   2 186 283   2   0   0   0 180 367   2 278 385   2
 109 409   2   0   0   0   0   0   0   0   0   0 395 357   2 324 435   2
 196 423   2 603 444   2 395 363   2]",test,./data/segmented_dataset/150
0e57098d0318a954,40,atrw_reid_train/train/003822.jpg,,"[698  87   2 669  96   2 764 196   2 605 242   2 718 415   2 480 287   2
 493 396   2 242 229   2 194 354   2 265 396   2 189 260   2 131 299   2
 158 389   2 151 127   2 457 161   2]",train,./data/segmented_dataset/40
0e64a7b00c83e3d2,237,atrw_reid_train/train/004959.jpg,,"[ 85  23   2  29  18   2  48  67   2  70 150   2  54 227   2 124 148   2
 108 223   2 261 141   2 291 194   2 272 230   2 219 136   2 222 204   2
 175 230   2 285  82   2 167  75   2]",train,./data/segmented_dataset/237
0e65972dce68dad4,222,atrw_reid_train/train/000198.jpg,,"[ 30  13   2   0   0   0   2  39   2  78  92   2  73 121   2  52  69   2
   9 114   2 188  83   2 217 114   2 207 128   2 156  81   2 159 112   2
 134 121   2 196  65   2  99  52   2]",train,./data/segmented_dataset/222
0e79548081b4bd0d,177,atrw_reid_train/train/005136.jpg,,"[221  89   2 200  91   2 156 158   2 261 204   2 200 291   2 361 217   2
 373 319   2   0   0   0 558 277   2 508 313   2 550 193   2 639 244   2
 631 312   2 583 118   2 369 138   2]",train,./data/segmented_dataset/177
0e7c7d6c41c76b9e,100,atrw_reid_train/train/003507.jpg,,"[893 149   2 831 167   2 921 304   2 632 312   2 727 458   2   0   0   0
   0   0   0 361 240   2 292 370   2 396 459   2 271 257   2 209 348   2
 293 436   2 237  80   2 579 192   2]",train,./data/segmented_dataset/100
0e9d935f7e3f2b50,162,atrw_reid_test/test/003304.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/162
0ebb145bdffd37c6,238,atrw_reid_train/train/005132.jpg,,"[648 122   2 546 117   2 594 223   2 467 268   2 521 409   2 403 265   2
 332 335   2 159 150   2  63 211   2  88 296   2 287 220   2 277 265   2
 334 312   2 156  49   2 375 136   2]",train,./data/segmented_dataset/238
0ebcc77dc72360d0,148,atrw_reid_train/train/001594.jpg,,"[837 225   2 599 208   2 753 382   2 438 405   2 459 706   2 561 438   2
 560 697   2 174 306   2 114 399   2 126 513   2 262 371   2 201 429   2
 295 535   2 151 116   2 452 249   2]",train,./data/segmented_dataset/148
0ebf197205c00fc6,39,atrw_reid_train/train/003045.jpg,,"[113  35   2  58  14   2  17  89   2   0   0   0  62 250   2 185 182   2
  93 255   2   0   0   0   0   0   0 157 248   2 267 226   2   0   0   0
 195 266   2 299 185   2 158 137   2]",train,./data/segmented_dataset/39
0ed9422357395a0d,157,atrw_reid_test/test/001422.jpg,,"[355  13   2 325   9   2 378  73   2 259 143   2 319 227   2   0   0   0
 292 233   2 112 142   2 108 207   2 175 242   2   0   0   0   0   0   0
   0   0   0  44  63   2 211  68   2]",test,./data/segmented_dataset/157
0efbe98067c6c73d,204,atrw_reid_test/test/001715.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/204
0f089a3bcf38d052,111,atrw_reid_test/test/004823.jpg,,"[ 214   50    2  189   28    2   31  176    2  516  406    2  497  559
    2  338  274    2   98  532    2 1013  369    2 1138  459    2 1138
  578    2  911  312    2  997  502    2  902  589    2 1097  185    2
  564  181    2]",test,./data/segmented_dataset/111
0f21f0349462cacd,156,atrw_reid_test/test/002972.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/156
0f2818101a7ac4b9,109,atrw_reid_train/train/004975.jpg,,"[  0   0   0 674  65   2 682 186   2 477 231   2 474 374   2 516 267   2
 539 350   2 157 170   2  97 268   2 163 347   2   0   0   0   0   0   0
 206 351   2  86  45   2 384 116   2]",train,./data/segmented_dataset/109
0f304eddb4ad6007,124,atrw_reid_train/train/004740.jpg,,"[607 126   2 680 166   2   0   0   0 490 272   2 569 398   2   0   0   0
   0   0   0 192 287   2 138 335   2 230 382   2   0   0   0   0   0   0
   0   0   0  77 203   2   0   0   0]",train,./data/segmented_dataset/124
0f3c5d0c3666eec8,216,atrw_reid_train/train/003956.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/216
0f3d014eead934bb,151,atrw_reid_train/train/001512.jpg,,"[  0   0   0 522 156   2 647 290   2 448 418   2 637 520   2   0   0   0
 632 474   2 192 630   2 170 685   2 257 704   2   0   0   0 262 673   2
 376 695   2 139 600   2 393 445   2]",train,./data/segmented_dataset/151
0f46c64b74a6c964,111,atrw_reid_test/test/002281.jpg,,"[ 198   12    2   81    6    2   37  145    2  446  370    2  413  562
    2  276  309    2   39  535    2    0    0    0 1038  435    2 1041
  607    2  853  311    2  909  472    2  789  591    2 1001  150    2
  519  147    2]",test,./data/segmented_dataset/111
0f49c89d1e7298bb,154,atrw_reid_train/train/000283.jpg,,"[329  99   2 267  87   2 294 172   2 227 165   2 246 239   2   0   0   0
 214 219   2 109 125   2  77 155   2  83 188   2 167 151   2 156 167   2
 189 193   2 112  54   2 203 113   2]",train,./data/segmented_dataset/154
0f65caf0a7d00afd,66,atrw_reid_train/train/004540.jpg,,"[ 24  45   2  73  28   2   0   0   0   0   0   0   0   0   0 103 187   2
 105 293   2   0   0   0   0   0   0 224 228   2 258 152   2 293 207   2
 255 258   2 302  78   2   0   0   0]",train,./data/segmented_dataset/66
0f96613235062963,180,atrw_reid_test/test/000639.jpg,,"[ 266  147    2    0    0    0  135  336    2  669  530    2  651  741
    2  422  442    2  180  698    2 1166  506    2 1285  597    2 1266
  814    2 1014  516    2 1078  705    2  895  787    2 1278  318    2
  706  327    2]",test,./data/segmented_dataset/180
0fc170ecbb8ff1af,10,atrw_reid_test/test/002800.jpg,,"[   0    0    0 1426  193    2    0    0    0  996  566    2  747  928
    2    0    0    0 1155  744    2  593  629    2  397  921    2    0
    0    0  329  695    2    0    0    0    0    0    0  259  415    2
    0    0    0]",test,./data/segmented_dataset/10
0fcbc61acd0479dc,24,atrw_reid_train/train/000531.jpg,,"[ 67  49   2  34  57   2  30 152   2 137 184   2  65 274   2 210 164   2
 278 288   2   0   0   0 491 272   2 438 310   2 393 175   2 434 243   2
   0   0   0 484 101   2 257 127   2]",train,./data/segmented_dataset/24
0fd4b8a8354a77a3,54,atrw_reid_train/train/004196.jpg,,"[ 97 227   2  57 205   2  42 400   2 393 408   2 413 517   2 311 394   2
 285 575   2   0   0   0 626 431   2 465 446   2 666 322   2 767 476   2
 645 584   2 782 211   2 412 305   2]",train,./data/segmented_dataset/54
0fd7e4f42a8b4b4e,178,atrw_reid_train/train/004471.jpg,,"[412 103   2 391 108   2 426 174   2 301 208   2 324 307   2   0   0   0
 257 288   2  95 180   2  49 230   2  57 272   2 155 181   2 158 255   2
 210 288   2  82 115   2 254 145   2]",train,./data/segmented_dataset/178
0fe473396242072e,76,atrw_reid_train/train/002433.jpg,,"[281   6   2 319  20   2   0   0   0 267 109   2 273 164   2   0   0   0
 243 145   2 101 124   2  52 175   2  60 218   2 143 131   2 135 163   2
 173 171   2  81  91   2   0   0   0]",train,./data/segmented_dataset/76
100d9f30ca54b18d,163,atrw_reid_test/test/002181.jpg,,"[  0   0   0 424  50   2 498 143   2 302 241   2 311 327   2   0   0   0
   0   0   0  79 151   2  31 187   2  29 236   2   0   0   0 158 254   2
 212 295   2   0   0   0   0   0   0]",test,./data/segmented_dataset/163
101951fe7ebe7bd8,165,atrw_reid_test/test/004093.jpg,,"[ 29  29   2  37  29   2  13  87   2  96 101   2  88 141   2  93 100   2
  87 144   2 203  87   2 219 115   2 181 133   2 233  69   2 271  92   2
 283 113   2 250  27   2 132  57   2]",test,./data/segmented_dataset/165
1019c8091693ef5c,153,atrw_reid_train/train/001044.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/153
102b905d54a908ae,78,atrw_reid_train/train/004725.jpg,,"[ 53 164   2   0   0   0   3 198   2  54 250   2 155 156   2 132 188   2
 151 253   2   0   0   0  22 140   2 172 168   2 189 129   2 203 152   2
 201 187   2  49 215   2  26 206   2]",train,./data/segmented_dataset/78
102f0bb6efb3a612,159,atrw_reid_test/test/002391.jpg,,"[ 44  53   2   0   0   0  29 195   2   0   0   0 152 432   2 160 291   2
 138 426   2   0   0   0   0   0   0   0   0   0 523 292   2 502 465   2
 355 492   2 762 179   2 395 187   2]",test,./data/segmented_dataset/159
1068bceb19323fe7,159,atrw_reid_test/test/004698.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/159
10907813b97e2491,99,atrw_reid_test/test/002245.jpg,,"[ 90 335   2   0   0   0  50 517   2   0   0   0   0   0   0 395 407   2
 288 574   2   0   0   0 863 359   2   0   0   0 774 233   2 828 438   2
 727 537   2 882  83   2 466 300   2]",test,./data/segmented_dataset/99
1091660f3dff84fd,166,atrw_reid_test/test/003078.jpg,,"[281  18   2 248  23   2 289  42   2 237 124   2 239 175   2   0   0   0
 216 164   2 140 120   2 127 154   2 164 180   2  88 115   2  56 152   2
  73 175   2  81  74   2 185  58   2]",test,./data/segmented_dataset/166
109a0ca3bc27f3e9,184,atrw_reid_test/test/000686.jpg,,"[  0   0   0 518  56   2 575 127   2 441 186   2 491 296   2 291 208   2
 275 289   2 121 160   2  77 233   2 144 296   2  67 154   2   0   0   0
 135 254   2  37  66   2 306  97   2]",test,./data/segmented_dataset/184
109d2dd3608f669c,84,atrw_reid_test/test/001528.jpg,,"[ 57  62   2  35  53   2  14  97   2  79 136   2  66 193   2 110 135   2
 104 198   2 165  92   2   0   0   0 161 130   2 186  70   2 193 117   2
 180 147   2 188   6   2 101  51   2]",test,./data/segmented_dataset/84
109f91266ef89cc3,162,atrw_reid_test/test/004146.jpg,,"[ 60   6   2 101   7   2  39  60   2 157 151   2 164 197   2  84 120   2
  16 183   2 287 135   2 335 180   2 331 225   2 239 152   2 256 204   2
   0   0   0 281  75   2 160  67   2]",test,./data/segmented_dataset/162
10a5ab2db37feedf,184,atrw_reid_test/test/000691.jpg,,"[467  87   2 423  94   2 501 188   2 249 208   2 176 286   2 362 226   2
 413 326   2 106 175   2  65 235   2 123 291   2   0   0   0  59 216   2
  82 286   2  49  65   2 275 126   2]",test,./data/segmented_dataset/184
10a7cdd970fe135c,144,atrw_reid_test/test/000512.jpg,,"[219 133   2 134 134   2  62 278   2 299 323   2 254 548   2 452 308   2
 542 498   2 811 304   2 892 377   2 814 476   2 736 267   2 746 409   2
 617 469   2 882 152   2 472 215   2]",test,./data/segmented_dataset/144
10c272d06794d3e5,156,atrw_reid_test/test/001641.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/156
10c66082c124f8af,111,atrw_reid_test/test/002462.jpg,,"[160  49   2  51  26   2  37 172   2  91 275   2  43 467   2 233 292   2
 245 475   2 304 329   2 332 399   2 306 478   2 384 265   2 448 376   2
 427 486   2 409 147   2 223 159   2]",test,./data/segmented_dataset/111
10ce03a1ed01077e,39,atrw_reid_train/train/003037.jpg,,"[ 84 115   2   0   0   0  47 206   2   0   0   0   0   0   0 248 263   2
   0   0   0 657 270   2 770 333   2   0   0   0 527 279   2 522 392   2
   0   0   0 661 197   2 354 202   2]",train,./data/segmented_dataset/39
110eec23201d80e4,258,atrw_reid_test/test/002691.jpg,,"[187  91   2  79  80   2 125 178   2 114 239   2  46 392   2 245 235   2
 192 376   2   0   0   0 535 322   2 444 382   2 498 221   2 600 316   2
 577 406   2 554 103   2 339 140   2]",test,./data/segmented_dataset/258
11108a3dbfe4636c,42,atrw_reid_train/train/001936.jpg,,"[ 98 101   2 103  76   2  49 188   2 294 212   2 306 321   2 181 212   2
  71 339   2   0   0   0 591 223   2 573 301   2 502 166   2 560 249   2
 498 312   2 568  65   2 309 127   2]",train,./data/segmented_dataset/42
1113d7a76ffceca1,153,atrw_reid_train/train/001952.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/153
11338326597d14a1,159,atrw_reid_test/test/003676.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/159
1138d90ef0a0848a,174,atrw_reid_test/test/004367.jpg,,"[154 103   2 111  92   2  77 210   2 196 228   2 125 368   2 317 205   2
 380 336   2   0   0   0   0   0   0 450 316   2 458 163   2 499 221   2
 460 291   2 506  54   2 292 132   2]",test,./data/segmented_dataset/174
1141938ba2c2b13f,73,atrw_reid_test/test/000802.jpg,,"[187   6   2 220  18   2   0   0   0 176 117   2 170 147   2 136 129   2
 150 152   2  67 143   2  50 199   2  89 208   2   0   0   0  33 171   2
   0   0   0  20 107   2   0   0   0]",test,./data/segmented_dataset/73
115f89503138416a,19,atrw_reid_test/test/000223.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/19
1160453108d3e537,25,atrw_reid_train/train/003145.jpg,,"[614  38   2 747  13   2   0   0   0 734 297   2 773 501   2 581 424   2
 581 581   2 285 389   2 125 577   2 175 715   2 369 464   2 324 587   2
 455 641   2 172 291   2   0   0   0]",train,./data/segmented_dataset/25
1175defd049d3301,217,atrw_reid_train/train/002612.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/217
1177967c7957072d,154,atrw_reid_train/train/002290.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/154
11b921ef080f7736,166,atrw_reid_test/test/000556.jpg,,"[  0   0   0 449  24   2 478 111   2 313 149   2 346 275   2   0   0   0
 236 233   2  66 127   2  32 163   2  38 219   2 157 168   2 144 219   2
 196 247   2  59  40   2 269  75   2]",test,./data/segmented_dataset/166
11b9842e0a271ff2,3,atrw_reid_train/train/000303.jpg,,"[ 63  60   2 144  41   2   0   0   0   0   0   0 240 480   2 305 394   2
 271 614   2   0   0   0   0   0   0 538 501   2 610 311   2 632 452   2
 555 543   2 694 172   2   0   0   0]",train,./data/segmented_dataset/3
11bcd3c1d4368889,256,atrw_reid_train/train/003970.jpg,,"[389  64   2 377  74   2 412 130   2 260 129   2 233 196   2 307 153   2
 319 227   2 141 107   2 139 187   2 196 207   2 103 116   2  66 149   2
  73 198   2  71  48   2 242  89   2]",train,./data/segmented_dataset/256
11c484ea9305ea4c,28,atrw_reid_train/train/001752.jpg,,"[  0   0   0 575  63   2 605 208   2 397 359   2 440 546   2 456 360   2
 504 533   2 113 239   2  51 393   2   0   0   0 165 317   2 135 401   2
   0   0   0  55 137   2 330 172   2]",train,./data/segmented_dataset/28
11d0e6287202fced,202,atrw_reid_train/train/001680.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/202
11d867796d85db8c,160,atrw_reid_train/train/004294.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/160
11f524c3fbfeeca4,112,atrw_reid_test/test/001898.jpg,,"[682  72   2 705  70   2 769 169   2 568 233   2 644 417   2 389 304   2
 344 416   2 157 198   2  62 281   2  82 393   2   0   0   0 121 303   2
 195 385   2  74  83   2 422 126   2]",test,./data/segmented_dataset/112
12092a75caa75e46,234,atrw_reid_test/test/003443.jpg,,"[ 138   74    2    0    0    0   50  255    2  509  397    2  463  612
    2  390  304    2  165  648    2 1039  301    2 1186  427    2 1194
  579    2  923  306    2 1015  485    2  886  605    2 1107  119    2
  578  187    2]",test,./data/segmented_dataset/234
120ca817ebe8caa7,237,atrw_reid_train/train/004279.jpg,,"[ 91  19   2  35  23   2  58  75   2  56 123   2   8 209   2 125 138   2
 106 214   2 249 134   2 266 178   2 220 205   2 291 120   2 331 165   2
 331 226   2 310  36   2 184  56   2]",train,./data/segmented_dataset/237
12311d05c9aa6776,34,atrw_reid_train/train/002826.jpg,,"[324 145   2 287 140   2 326 200   2 210 187   2 210 279   2 270 207   2
 299 307   2 133 161   2 128 219   2 166 250   2 117 176   2  83 207   2
 117 245   2  93 101   2 210 150   2]",train,./data/segmented_dataset/34
124461dcd3571e66,264,atrw_reid_train/train/004504.jpg,,"[ 37 140   2   0   0   0  62 279   2   0   0   0 131 448   2 205 266   2
 238 481   2   0   0   0 575 389   2 485 490   2 457 260   2 552 317   2
 552 481   2 554  67   2 308 173   2]",train,./data/segmented_dataset/264
124c3e4ada4a529a,156,atrw_reid_test/test/004983.jpg,,"[ 46 121   2   0   0   0  32 189   2 271 244   2   0   0   0 165 232   2
   0   0   0 534 190   2 586 206   2 576 302   2 465 198   2 542 286   2
 509 339   2 548  76   2 290 132   2]",test,./data/segmented_dataset/156
125c0e943c73bb8a,9,atrw_reid_test/test/004426.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/9
1264a061d82a2eda,97,atrw_reid_train/train/002792.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/97
1271a7029c9df086,243,atrw_reid_train/train/003209.jpg,,"[ 43  40   2   0   0   0  16  79   2 135 118   2 120 164   2  99 100   2
  40 171   2 301 111   2 342 122   2   0   0   0 251 104   2 265 141   2
 231 172   2 297  45   2 156  62   2]",train,./data/segmented_dataset/243
12b1e42dc0746f22,114,atrw_reid_train/train/002179.jpg,,"[ 98  87   2  64  83   2  28 197   2 169 203   2  22 294   2 256 177   2
 269 338   2 520 222   2 547 312   2 467 368   2 581 156   2 686 252   2
 689 351   2 646  84   2 337 140   2]",train,./data/segmented_dataset/114
12ced2db6f0193dd,34,atrw_reid_train/train/004421.jpg,,"[308  67   2 262  68   2 304 133   2 194 162   2 203 232   2   0   0   0
   0   0   0  57 119   2   7 156   2   0   0   0 114 150   2 104 186   2
 133 221   2  36  64   2 170  99   2]",train,./data/segmented_dataset/34
12e086066892a311,159,atrw_reid_test/test/003232.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/159
12e59a33dea1bf06,163,atrw_reid_test/test/004384.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/163
1305f6c705349316,162,atrw_reid_test/test/003629.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",test,./data/segmented_dataset/162
130ea938864f051b,246,atrw_reid_train/train/005141.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/246
130f1a8e9e102707,109,atrw_reid_train/train/002296.jpg,,"[  0   0   0 562 122   2 571 232   2 431 220   2 483 361   2 300 259   2
 277 359   2  81 184   2   6 265   2  82 344   2   0   0   0   0   0   0
   0   0   0  27  46   2 299 139   2]",train,./data/segmented_dataset/109
13111c20aee51aeb,126,atrw_reid_train/train/002219.jpg,,"[334 226   2 174 237   2 355 404   2 131 520   2  75 668   2 321 494   2
   0   0   0   0   0   0   0   0   0 553 463   2 664 283   2 687 404   2
 548 542   2 790 114   2 573 259   2]",train,./data/segmented_dataset/126
13168e6a2e6c84b4,163,atrw_reid_test/test/001891.jpg,,"[117 130   2 373  54   2 409 115   2 268 140   2 240 206   2 330 133   2
 369 201   2  87 134   2  61 142   2  59 161   2 137 138   2 105 182   2
 129 204   2  82  61   2 246  88   2]",test,./data/segmented_dataset/163
13384ffc9d8bdb21,55,atrw_reid_train/train/004261.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/55
133b3752e52bae42,19,atrw_reid_test/test/003216.jpg,,"[622  20   2 689  36   2 737 139   2 460 352   2 445 483   2   0   0   0
 485 471   2  98 302   2  43 419   2  85 490   2   0   0   0   0   0   0
   0   0   0  16 147   2 376 143   2]",test,./data/segmented_dataset/19
1340ccf24722f02b,45,atrw_reid_train/train/003925.jpg,,"[126 152   2  22 167   2  68 308   2 183 319   2 186 442   2 274 294   2
 217 473   2 378 289   2 403 365   2 350 429   2 478 225   2 505 331   2
 549 407   2   0   0   0   0   0   0]",train,./data/segmented_dataset/45
1359aa933b48b754,72,atrw_reid_train/train/002058.jpg,,"[ 39  36   2   0   0   0   0   0   0   0   0   0   0   0   0 177 401   2
 120 611   2   0   0   0 850 490   2 664 585   2 838 334   2   0   0   0
 925 652   2 964  73   2   0   0   0]",train,./data/segmented_dataset/72
1368ba1ab6ed38bb,175,atrw_reid_train/train/002210.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/175
136f951362dab62e,99,atrw_reid_test/test/001937.jpg,,"[161 184   2 158 162   2  80 321   2 279 305   2  80 435   2 413 281   2
 409 457   2 687 252   2 726 369   2 650 431   2 776 200   2 922 293   2
 923 425   2 824  97   2 452 209   2]",test,./data/segmented_dataset/99
1373b284bc381890,72,atrw_reid_train/train/001541.jpg,,"[ 85  27   2 132 -10   2  41 274   2   0   0   0 381 647   2 271 405   2
 132 572   2   0   0   0 747 704   2   0   0   0 563 588   2   0   0   0
   0   0   0 827 437   2 434 355   2]",train,./data/segmented_dataset/72
1377e22fd81057b3,64,atrw_reid_train/train/004371.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/64
137bdd55f159c4f5,106,atrw_reid_train/train/004802.jpg,,"[483  25   2 518  39   2 565  97   2 360 194   2 373 277   2 403 223   2
 451 302   2 161 120   2 121 235   2 162 279   2   0   0   0   0   0   0
   0   0   0 119  55   2 342  76   2]",train,./data/segmented_dataset/106
1385974ed5904a43,45,atrw_reid_train/train/000140.jpg,,"[120 159   2  39 175   2  76 317   2 335 318   2 338 453   2 261 300   2
 166 475   2 398 282   2 403 351   2 390 425   2 474 329   2 443 321   2
 484 302   2   0   0   0   0   0   0]",train,./data/segmented_dataset/45
1397386b7a150753,120,atrw_reid_test/test/002856.jpg,,"[ 35  69   2  65  51   2  26 120   2   0   0   0   0   0   0 130 172   2
 153 209   2 355 190   2 378 208   2 322 236   2 284 194   2 302 239   2
 224 242   2 375 107   2 201 113   2]",test,./data/segmented_dataset/120
139f0874f2ded2e4,157,atrw_reid_test/test/001929.jpg,,"[760  33   2 712  38   2 816 106   2 574 278   2 571 421   2   0   0   0
 573 395   2 295 226   2 206 312   2 254 402   2   0   0   0 198 315   2
 260 378   2 219 103   2 518 104   2]",test,./data/segmented_dataset/157
13b919438259814c,160,atrw_reid_train/train/004177.jpg,,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",train,./data/segmented_dataset/160
13bf4a96378f3854,120,atrw_reid_test/test/004987.jpg,,"[ 56  83   2 171  46   2   0   0   0   0   0   0 179 468   2 222 318   2
 204 485   2 634 370   2 714 497   2 614 576   2 524 370   2 559 501   2
 425 559   2 692 208   2   0   0   0]",test,./data/segmented_dataset/120
13d7dc096493e1f7,145,atrw_reid_train/train/004730.jpg,,"[1102  159    2 1156  196    2 1250  304    2 1027  434    2 1208  572
    2  856  482    2  931  633    2  479  448    2  438  588    2  596
  659    2  359  415    2  262  490    2  312  633    2  283  246    2
  766  275    2]",train,./data/segmented_dataset/145
13e36f06c66134ad,115,atrw_reid_train/train/003935.jpg,,"[449  75   2 408  66   2 473 169   2 266 183   2 231 287   2 389 191   2
 473 294   2 115 131   2  59 165   2  31 261   2 147 175   2 117 246   2
   0   0   0  76  58   2 275 113   2]",train,./data/segmented_dataset/115
13e5ebb0fa112fe1,264,atrw_reid_train/train/004182.jpg,,"[112 110   2  42  98   2   0   0   0 438 411   2 462 575   2 217 373   2
  73 586   2   0   0   0 927 330   2 875 494   2 790 303   2 871 427   2
 777 535   2 896 100   2   0   0   0]",train,./data/segmented_dataset/264
13f320e7b5ead102,262,atrw_reid_test/test/000527.jpg,,"[928  31   2 824  31   2 916 165   2 700 257   2 778 428   2 618 281   2
 585 386   2 308 230   2 210 348   2 235 444   2   0   0   0 308 350   2
 426 399   2 228  87   2 572 126   2]",test,./data/segmented_dataset/262
